Well_ID,X,Y,Depth,Porosity,Perm,AI,Density,Comp_vel,E,Vs,G,layer,lith_id,Log_perm,mindist,avg_inv_dist,avg_sq_inv_dist,avg_sqrt_inv_dist,log_mindist,Top_depth,interval,distance to woc,distance to fault,fault indicator,Avg_perm,thickness,bottom to woc,sand prp.,sandshaly prp.,k/log_mindist,area_poly,woc rise 0,woc rise 1,woc rise 2,woc rise 3,bottom to woc 1,bottom to woc 2,bottom to woc 3,Cumoil1,Cumoil2,Cumoil3,Cumwater1,Cumwater2,Cumwater3,total1,total2,total3,prod_o1,prod_o2,prod_o3,prod_w1,prod_w2,prod_w3,oil12,oil23,water12,water23,wcut1,wcut2,wcut3,wcutincrease1,wcutincrease2,dp_1,dp_2,dp_3
Well_no_28,3875.0,6675.0,3052.339999999999,0.13805981112550877,130.54752613609517,7246823.56745099,2.1396885085965733,3449.035462538091,25.279138947,1673.4055087906222,5.641128620680883,9.5,2.5,4.698654874150536,471.6990566028301,0.006160267174710053,1.0135773719264375e-05,0.15565567430978403,6.1563411902942144,3048.191627290625,0.4449186354687072,15.059999999999945,-848.5281374238568,1.0,130.5475261360952,9.5,10.309999999999945,0.5999999999999999,0.9,21.205375417124383,560.7326870723367,0,0.819032586468428,1.2720137494187105,1.5897481998367167,9.490967413531518,9.037986250581234,8.72025180016323,635.28,978.11,1209.6,252.95,762.44,1440.7,888.23,1740.5500000000002,2650.3,635.28,342.83000000000004,231.4899999999999,252.95,509.49000000000007,678.26,-0.4603481929228056,-0.32476737741737927,1.0141925281676225,0.33125282144889967,0.2847798430586672,0.5977684437769852,0.7455454795273426,1.0990546148093758,0.24721451473187814,136.21683684676347,136.21683684676347,136.21683684676347
Well_no_29,1425.0,1825.0,3061.150000000001,0.12079108902490114,109.09682907111451,7350144.894877324,1.8518466383718653,4200.002281281903,29.679181417999995,1646.4563834693176,5.409041073745952,9.5,2.0,4.614176948211326,430.1162633521315,0.005548638312865783,8.870280321994031e-06,0.14655634951879573,6.064055552030229,3056.0121786460095,0.49439106769946195,6.25,-6010.407640085656,1.0,109.09682907111453,9.5,1.5,0.4000000000000001,0.8000000000000002,17.990737079344395,1393.7176277669678,0,0.6909812067532467,1.0989925689208586,1.397309097441057,0.8090187932467533,0.4010074310791414,0.10269090255894309,319.26,493.9,622.47,552.77,1300.6,2153.2,872.03,1794.5,2775.67,319.26,174.64,128.57000000000005,552.77,747.8299999999999,852.5999999999999,-0.4529850278769655,-0.2637998167659181,0.35287732691716256,0.14009868553013385,0.6338887423597812,0.8106821902067277,0.8689625651008488,0.2789029620384116,0.07189053318077619,59.619682547559144,59.619682547559144,59.619682547559144
Well_no_30,5075.0,6875.0,3052.7900000000004,0.14084828852939985,132.45815539042596,7167621.029198237,2.204966715713199,3262.1761319617362,23.855846757638613,1668.815302883222,6.082867964297664,9.5,2.45,4.69172897731633,763.2168761236876,0.004586492518334597,5.2968946383098306e-06,0.13532969579855098,6.6375422322109925,3047.791685781537,0.48741571092309643,14.610000000000127,141.42135623730945,1.0,132.45815539042593,9.5,9.860000000000127,0.6500000000000001,0.8000000000000002,19.95590397114558,737.7274317802489,0,1.0778619345999807,1.6501905935423715,2.037619777529653,8.782138065400147,8.209809406457756,7.822380222470475,659.9,984.57,1194.2,246.96,779.5,1498.5,906.86,1764.0700000000002,2692.7,659.9,324.6700000000001,209.63,246.96,532.54,719.0,-0.5080012123048946,-0.3543290109957805,1.156381600259151,0.3501333233184363,0.2723242837924266,0.6212480022398245,0.774258854441489,1.281280220728892,0.2462959263450424,140.66486679503313,140.66486679503313,140.66486679503313
Well_no_31,3175.0,3825.0,3053.190000000001,0.12452403563292871,110.4153556944207,7350338.218689762,1.894071985486514,3921.203603086718,29.894746066499998,1716.1737446305349,5.396904821364883,9.5,1.9,4.515062564242875,559.0169943749477,0.005550043791101701,7.928381844369308e-06,0.14848213163255683,6.3261798740792985,3048.9152332078866,0.4512383396057203,14.210000000000036,-3358.7572106361017,1.0,110.4153556944207,9.5,9.460000000000036,0.45,0.6999999999999997,17.45371739220273,598.0967888795361,0,1.3098647643114496,2.003753123904574,2.466656291086063,8.150135235688587,7.456246876095463,6.993343708913973,646.15,974.72,1185.4,215.36,674.77,1293.6,861.51,1649.49,2479.0,646.15,328.57000000000005,210.68000000000006,215.36,459.40999999999997,618.8299999999999,-0.49149578271299227,-0.3587972121617919,1.1332187964338778,0.3470102958141964,0.2499796868289399,0.5830224117363384,0.7460187339513688,1.332279150886761,0.2795712805097835,121.78981875099808,121.78981875099808,121.78981875099808
Well_no_32,2125.0,7825.0,3058.0400000000004,0.1146367174422526,76.55462287180292,7427695.47479568,2.0352917891533426,3688.4538802500006,27.370078930465024,1694.6641684350066,6.045313552702426,9.5,1.75,3.962288494524377,1006.2305898749051,0.003772536606591209,3.5729949598794167e-06,0.12277483241948017,6.9139665389814144,3051.9564147076317,0.5416792646183695,9.360000000000127,-1272.7922061357856,1.0,76.5546228718029,9.5,4.610000000000127,0.29999999999999993,0.6999999999999997,11.072460712701279,2000.0,0,0.3165611611621784,0.5277004016087565,0.6986033471917241,4.2934388388379485,4.082299598391371,3.911396652808403,437.64,658.82,819.49,334.52,892.18,1563.0,772.16,1551.0,2382.49,437.64,221.18000000000006,160.66999999999996,334.52,557.66,670.82,-0.49460743990494455,-0.27357808120083227,0.6670453186655506,0.20291934153426835,0.43322627434728556,0.7160135586256482,0.8067685720814441,0.6527473078691274,0.12675041186370214,82.46500814102703,82.46500814102703,82.46500814102703
Well_no_33,2975.0,5925.0,3052.620000000001,0.12669021956620602,104.62313701221842,7379184.97315,1.9103142365318155,3985.6652378282997,29.44767106314804,1694.8606214317217,5.393234251273357,9.5,2.0,4.2873757074957926,427.2001872658765,0.006393670852137852,1.1283656208775564e-05,0.15787006138002055,6.057252726002344,3049.3810549193317,0.399447254033339,14.7800000000002,-2015.2543263816601,1.0,104.62313701221842,9.5,10.0300000000002,0.4000000000000001,0.8000000000000002,17.2723744154006,490.40953280344604,0,0.7771970915072823,1.2137928867339915,1.5231182901978262,9.252802908492917,8.81620711326621,8.506881709802373,428.43,641.34,780.12,152.27,479.53,911.93,580.7,1120.87,1692.05,428.43,212.91000000000003,138.77999999999997,152.27,327.26,432.4,-0.5030460051817099,-0.34817528533183056,1.1492086425428514,0.32127360508464214,0.2622180127432409,0.6058463076438898,0.7570293077488707,1.3104679244027504,0.2495401856832718,117.83605037433867,117.83605037433867,117.83605037433867
Well_no_34,4975.0,4175.0,3051.129999999999,0.1215068673705441,129.80382050704378,7422289.062307654,2.1955948474455265,3510.791363208356,25.453503153523325,1676.5185768641998,6.070314267204263,9.5,2.0,4.579302074567923,353.55339059327366,0.006419173725091041,1.2359524773981192e-05,0.1567811928721133,5.868034508142217,3045.6968203665238,0.5091589816738178,16.269999999999982,-1838.4776310850236,1.0,129.8038205070438,9.5,11.519999999999982,0.20000000000000004,0.8000000000000002,22.120493723568583,2000.0,0,1.7975150450407766,2.7026494332754782,3.28045205859957,9.722484954959205,8.817350566724503,8.239547941400412,246.25,386.18,492.86,82.22399999999998,247.25,465.38,328.474,633.4300000000001,958.24,246.25,139.93,106.68,82.22399999999998,165.026,218.13,-0.4317563451776649,-0.23761880940470234,1.0070295777388605,0.3217917176687309,0.25032118219402444,0.541146919555608,0.6715618361503649,1.1618103382723879,0.240997244707323,104.79906481739712,104.79906481739712,104.79906481739712
Well_no_35,2225.0,2775.0,3057.309999999999,0.11959172265287435,85.64189015878951,7405884.71655,1.9131873174994296,3928.9433003027602,29.755571680189654,1678.8896596619209,5.666142107279168,9.5,2.0,4.28114167720257,565.6854249492383,0.0055582614388049855,7.993134920201767e-06,0.14847012299508652,6.338038137387954,3052.635863409416,0.47120682952916015,10.090000000000146,-4772.970773009195,1.0,85.64189015878948,9.5,5.3400000000001455,0.5,0.75,13.512365861857123,579.6933210429941,0,0.9916586103813008,1.5432826615251882,1.927066570494129,4.348341389618845,3.7967173384749575,3.4129334295060163,578.46,905.9,1122.1,561.23,1434.9,2468.8,1139.69,2340.8,3590.9,578.46,327.43999999999994,216.19999999999993,561.23,873.6700000000001,1033.9,-0.43394530304601886,-0.33972636208160284,0.5567058068884415,0.18339876612450925,0.4924409269187235,0.7273855017442199,0.8270538356931447,0.4771020481493684,0.1370227117669064,93.49400886402486,93.49400886402486,93.49400886402486
Well_no_36,5875.0,7375.0,3055.199999999999,0.14807587834797165,201.51073210314175,7155359.30917044,2.1618524943609136,3407.39898705,24.24661446421007,1675.3523258746277,6.098509571577723,9.5,2.55,5.081478701658675,427.2001872658765,0.005919308574750161,9.779639772435927e-06,0.15189675426602095,6.057252726002344,3049.845392383797,0.505230380810076,12.200000000000273,1060.6601717798217,0.0,201.5107321031418,9.5,7.450000000000273,0.75,0.8000000000000002,33.267677810124084,627.1148979118765,0,1.078625978568743,1.6521518196937648,2.04209940437686,6.37137402143153,5.797848180306508,5.407900595623413,1058.4,1630.3,2013.2,864.57,2215.3,3862.4,1922.9700000000003,3845.6000000000004,5875.6,1058.4,571.8999999999999,382.9000000000001,864.57,1350.73,1647.1,-0.4596560846560848,-0.3304773561811502,0.5623142140023364,0.21941468687302412,0.44960139783771974,0.702542870963212,0.8113793103448276,0.5625904953631607,0.15491786178457242,150.46458571005772,150.46458571005772,150.46458571005772
Well_no_37,3625.0,8425.0,3057.61,0.13245480862660478,70.15207331726329,7348817.316084157,2.1734262795049184,3360.9210890104323,25.534012349800335,1651.4443946977462,6.3343076408,9.5,2.35,3.9960948895341986,430.1162633521315,0.006207561073585067,1.0689027141292395e-05,0.15548859929530096,6.064055552030229,3050.2073370206713,0.6076331489664426,9.789999999999964,212.1320343559642,1.0,70.1520733172633,9.5,5.039999999999964,0.5,0.8499999999999999,11.568507695114455,516.2399455354661,0,0.4044230221792846,0.6578963159452755,0.8549978398766255,4.635576977820679,4.382103684054688,4.1850021601233385,293.42,440.52,539.98,352.56,857.83,1448.8,645.98,1298.35,1988.78,293.42,147.09999999999997,99.46000000000004,352.56,505.27000000000004,590.9699999999999,-0.49867084724967636,-0.323861318830727,0.4331461311549808,0.1696122865002867,0.5457754110034366,0.7745144626515627,0.8559448459655576,0.41910838604395406,0.10513733085785999,95.54397709131494,95.54397709131494,95.54397709131494
Well_no_38,3975.0,2075.0,3056.43,0.113711,79.60616855026686,7471404.596207874,1.8769648944227533,4062.651401447397,30.431838175395647,1687.6458848000002,5.146888932676817,9.5,1.85,4.072966523973581,559.0169943749477,0.0052502647786126545,7.734427465697107e-06,0.14261111349327352,6.3261798740792985,3051.0750632622535,0.5052468368872496,10.970000000000255,-4030.5086527633202,1.0,79.60616855026684,9.5,6.220000000000255,0.25,0.8000000000000002,12.583608138687742,2000.0,0,1.1726003286679083,1.7976087945102472,2.2200615333074216,5.047399671332347,4.422391205490007,3.999938466692833,315.36,503.71,643.14,159.79,424.74,754.23,475.15,928.45,1397.37,315.36,188.34999999999997,139.43,159.79,264.95000000000005,329.49,-0.40274606798579415,-0.2597292275019908,0.6581137743288069,0.24359313077939215,0.33629380195727665,0.5844915067284361,0.7026571696664675,0.7380382966519582,0.20216831481339737,72.6984448837598,72.6984448837598,72.6984448837598
Well_no_39,4625.0,4825.0,3050.370000000001,0.12870996075954308,145.7150725373232,7294302.340450001,2.186132977589973,3454.213052106033,25.834538257927285,1695.8997997461142,5.967246811878015,9.5,2.1,4.877464607427602,721.1102550927976,0.005202783639447998,6.828163713890935e-06,0.14408845202597492,6.580792045278803,3045.7820099371015,0.4668995031449185,17.0300000000002,-1626.3455967290586,1.0,145.7150725373232,9.5,12.2800000000002,0.4000000000000001,0.6999999999999997,22.142482475473784,703.4054868287146,0,1.6523931966068457,2.491206455781829,3.0311657482942005,10.627606803393354,9.788793544218372,9.248834251706,980.56,1483.9,1801.8,255.67,855.01,1716.7,1236.23,2338.91,3518.5,980.56,503.34000000000015,317.89999999999986,255.67,599.34,861.69,-0.48668108019906975,-0.36841896133826085,1.3441936871748743,0.4377315046551207,0.20681426595374647,0.5435303079769289,0.7304995803626685,1.6281083921864858,0.343990518360709,150.38227356906648,150.38227356906648,150.38227356906648
Well_no_40,1925.0,3375.0,3057.129999999999,0.12738456996246236,119.71412837715374,7360022.603849998,1.9949025530426703,3717.5593151500007,27.588184091165044,1694.4509006313206,5.946368313350964,9.5,2.15,4.579468634601886,500.0,0.005718054557545607,8.72916241890034e-06,0.14998539377758463,6.2146080984221905,3052.509510262995,0.4685244868501968,10.269999999999982,-4560.838738653231,1.0,119.71412837715373,9.5,5.519999999999982,0.4000000000000001,0.8499999999999999,19.263343155547904,581.0118530162349,0,0.9108561209965955,1.4260803161360671,1.789076596274442,4.609143879003386,4.0939196838639145,3.73092340372554,558.34,880.05,1098.1,557.05,1409.2,2426.1,1115.3899999999999,2289.25,3524.2,558.34,321.7099999999999,218.04999999999995,557.05,852.1500000000001,1016.8999999999999,-0.42380986495683654,-0.3222156600665195,0.5297549591598603,0.1933345068356507,0.49942172692959413,0.7259383572146595,0.823434147131463,0.4535578211177795,0.1343031249800375,94.64338762522839,94.64338762522839,94.64338762522839
Well_no_41,6225.0,8325.0,3058.300000000001,0.1280779252810792,133.89921898273093,7395917.565956568,2.272567325047945,3313.7032846344823,24.900561890177745,1686.3854305910434,6.374683236927636,9.5,2.3,4.005336726805443,583.09518948453,0.004923748284775639,6.521711534094083e-06,0.1390133422596973,6.36835044829617,3053.0369631179224,0.5006518441038225,9.099999999999909,1979.8989873223331,0.0,133.8992189827309,9.5,4.349999999999909,0.55,0.75,21.02573030015255,1207.910656655103,0,0.7677189547674154,1.19668471605448,1.501885253916035,3.582281045232494,3.153315283945429,2.848114746083874,433.72,702.54,903.36,613.29,1420.6,2352.8,1047.01,2123.14,3256.1600000000003,433.72,268.81999999999994,200.82000000000005,613.29,807.31,932.2000000000003,-0.3801992068615699,-0.2529573692433595,0.31635930799458656,0.15469893844991434,0.5857537177295346,0.7501974668488008,0.8227568798432507,0.2807387202878948,0.09672041855757685,101.8993199466645,101.8993199466645,101.8993199466645
Well_no_42,3325.0,7375.0,3054.830000000001,0.1288845,79.68443663942772,7303233.714359467,1.9519388795166388,3846.2637111156364,27.583153066222412,1684.5589292530938,5.395041885266795,9.5,2.2,4.28145642833133,474.3416490252568,0.005503486216298643,8.287348990243422e-06,0.14683950979430394,6.161927840593279,3049.6842524324334,0.49478737837825976,12.570000000000164,-742.4621202458749,1.0,79.68443663942773,9.5,7.820000000000164,0.5,0.8499999999999999,12.931738037321058,694.9895129449964,0,0.5457752196349129,0.8687807037081101,1.1088024816784716,7.274224780365251,6.951219296292054,6.711197518321692,480.37,728.45,905.74,317.75,888.27,1599.1,798.12,1616.72,2504.84,480.37,248.08000000000004,177.28999999999996,317.75,570.52,710.8299999999999,-0.48356475217020206,-0.28535149951628536,0.7954996066089692,0.24593353431956802,0.3981230892597604,0.6969460053750306,0.800376075305139,0.7505792157668589,0.14840471016754317,114.5636375439155,114.5636375439155,114.5636375439155
Well_no_43,3775.0,9425.0,3059.7300000000014,0.1421326362166827,148.6335640947845,7158336.260129148,2.137717502641904,3590.053072156263,25.062919840603463,1654.9784768954062,5.872862455425694,9.5,2.5,4.850353759302621,403.11288741492734,0.005756696636331975,9.789098535628969e-06,0.1487500552558707,5.9992166403759635,3050.755321758572,0.6862339120714751,7.670000000000073,1025.3048327204938,0.0,148.63356409478453,9.5,2.9200000000000728,0.6999999999999997,0.8000000000000002,24.77549536958708,625.7730966968238,0,0.28029504624744744,0.4716237066921981,0.6293405993383496,2.6397049537526254,2.4483762933078745,2.290659400661723,596.68,944.82,1204.3,935.01,2161.6,3568.0,1531.69,3106.42,4772.3,596.68,348.1400000000001,259.4799999999999,935.01,1226.59,1406.4,-0.41653817791781167,-0.2546676624346532,0.311846932118373,0.14659340121801107,0.6104433664775509,0.7789208308725941,0.8442384805628257,0.27599196526159475,0.08385659633349232,90.77828110405089,90.77828110405089,90.77828110405089
Well_no_44,5325.0,5975.0,3050.9599999999996,0.14399897780667034,183.1008203461644,7221881.172315245,2.0806381642195264,3748.4140983941243,26.82074476087562,1721.9519908960217,5.964050952256289,9.5,2.65,5.004019218726969,500.0,0.005825311796389539,9.168389356826908e-06,0.1510985588504728,6.2146080984221905,3046.4071276165037,0.4651436191748644,16.440000000000055,-318.1980515339464,1.0,183.10082034616437,9.5,11.690000000000055,0.75,0.9,29.462971348531426,582.2481084844023,0,1.5270992129603693,2.3058443876411734,2.8112742879255035,10.162900787039685,9.384155612358882,8.878725712074552,839.38,1330.9,1666.8,271.82,846.32,1618.4,1111.2,2177.2200000000003,3285.2,839.38,491.5200000000001,335.89999999999986,271.82,574.5,772.08,-0.41442493268841274,-0.31660970052083376,1.1135310131704805,0.3439164490861619,0.24461843052555793,0.5389204705352619,0.696835682954566,1.2031065663261833,0.2930213659586189,149.0753256087597,149.0753256087597,149.0753256087597
Well_no_45,3475.0,3125.0,3054.2300000000014,0.12781406472714066,72.84350855378756,7369082.463864091,1.9307320121694675,3930.2557672341654,28.287953912583287,1665.8593038953084,5.169359628565635,9.5,2.0,4.181442072098784,585.234995535981,0.00583671407330412,8.712492763603526e-06,0.15235049904848955,6.372013468342207,3049.1993296727965,0.48903351636013215,13.170000000000073,-3641.5999231107185,1.0,72.84350855378759,9.5,8.420000000000073,0.25,0.8499999999999999,11.431788227644638,535.8721442493387,0,1.4012825545188186,2.133329606808729,2.6162331270638983,7.018717445481254,6.2866703931913435,5.803766872936174,318.66,494.5,618.01,195.85,537.06,962.24,514.51,1031.56,1580.25,318.66,175.83999999999997,123.50999999999999,195.85,341.2099999999999,425.18000000000006,-0.44818929266302654,-0.2976000909918107,0.7422006637732955,0.2460947803405532,0.38065343725097667,0.6599168358959482,0.7749002168802056,0.7336421303897079,0.17423919913809766,97.41986476990601,97.41986476990601,97.41986476990601
Well_no_46,2375.0,8825.0,3059.839999999999,0.11755384400956818,67.01229720831674,7395368.775449999,1.9783365443949463,3955.4359191258545,28.202709350293315,1704.3277170000001,5.642479159559019,9.5,1.9,4.11204188338493,400.0,0.00531673410699807,8.948198582771286e-06,0.14168441865341724,5.991464547107982,3051.261590535372,0.6664204732314829,7.559999999999945,-388.9087296526012,1.0,67.01229720831677,9.5,2.8099999999999454,0.25,0.8000000000000002,11.184627177784588,700.1645394736827,0,0.23897564356695153,0.40999306185764517,0.55482276783426,2.5710243564329938,2.4000069381423,2.2551772321656856,226.19,361.43,470.12,285.85,690.27,1153.9,512.04,1051.7,1624.02,226.19,135.24,108.69,285.85,404.41999999999996,463.6300000000001,-0.4020955833591228,-0.1963176574977818,0.41479797096379195,0.14640720043519154,0.5582571674087963,0.749397768965645,0.81008876153201,0.342388083334507,0.08098635341566822,66.80847984319882,66.80847984319882,66.80847984319882
Well_no_47,2575.0,6925.0,3055.169999999999,0.12488806025304129,66.45193985799408,7303900.211046194,2.087121662798251,3526.5248247419468,26.601755081041027,1705.2977641970356,6.1172771645,9.5,2.0,3.8633650042776075,531.5072906367325,0.005364466982496265,7.591014414831936e-06,0.14557324697152046,6.275716914784314,3050.8216316753187,0.4549184162340225,12.230000000000018,-1590.9902576697316,1.0,66.45193985799408,9.5,7.480000000000018,0.5,0.6999999999999997,10.588740818032564,644.1151720130667,0,0.4988673468246808,0.8005387868584619,1.0280273994897569,6.9811326531753375,6.679461213141556,6.451972600510262,568.88,910.81,1136.3,359.61,998.41,1787.4,928.49,1909.2199999999998,2923.7,568.88,341.92999999999995,225.49,359.61,638.8,788.9900000000001,-0.3989417803403179,-0.34053753692276184,0.7763688440254718,0.23511271133375106,0.38730627147303687,0.6513515442578488,0.7777284914438924,0.6817479917910237,0.19402264153689508,108.01167551595346,108.01167551595346,108.01167551595346
Well_no_48,6275.0,6725.0,3054.0199999999986,0.14036723116766786,175.8494467025215,7218775.121169929,2.217020680777032,3228.8830128112895,24.346799257999997,1683.3386756777677,6.021003408689269,9.5,2.45,5.055398483096612,353.55339059327366,0.006919471417854499,1.358372867005706e-05,0.1639550308550494,5.868034508142217,3049.0941835622502,0.48379082188751,13.38000000000011,883.8834764831843,0.0,175.84944670252156,9.5,8.63000000000011,0.6500000000000001,0.8000000000000002,29.967350474596014,496.4293093415201,0,1.4293817534378674,2.1634646677198743,2.6471562279779977,7.200618246562241,6.466535332280235,5.982843772022111,804.97,1219.9,1500.0,412.34,1195.7,2209.9,1217.31,2415.6000000000004,3709.9,804.97,414.93000000000006,280.0999999999999,412.34,783.3600000000001,1014.2,-0.48453979651415574,-0.32494637649724084,0.8997914342532866,0.29467933006535935,0.3387304794998809,0.6537315674836642,0.7835895851039172,0.9299460988832985,0.19864119170518396,139.31801940065932,139.31801940065932,139.31801940065932
Well_no_49,2175.0,5575.0,3054.7699999999986,0.10434995378013183,63.09451966530619,7495053.585705988,1.8854539384628246,4048.659731775165,30.52353382224797,1636.0436763781574,5.284995767020947,9.5,1.6,4.0750455762302495,390.5124837953327,0.006111712365011109,1.0762928238794493e-05,0.1538092932083382,5.9674599375148025,3051.196223727201,0.4161888136399966,12.63000000000011,-2828.4271247461893,1.0,63.09451966530619,9.5,7.880000000000109,0.10000000000000002,0.6999999999999997,10.573094805154645,724.125026728049,0,0.6535648341117739,1.0337714644317186,1.310422476329532,7.2264351658883355,6.8462285355683905,6.569577523670577,159.48,244.12,307.12,102.11,273.97,481.1,261.59,518.09,788.22,159.48,84.64000000000001,63.0,102.11,171.86,207.13,-0.4692751442187107,-0.255671077504726,0.6830868671041036,0.20522518328872325,0.3903436675713904,0.670019493177388,0.766778958279347,0.7164861347593076,0.14441291050071267,87.08257108669682,87.08257108669682,87.08257108669682
Well_no_50,4375.0,3625.0,3052.260000000001,0.11840695143470444,137.10834401223957,7379287.222219084,2.29621389116486,3255.138802242959,24.169276588154567,1662.4116336179054,6.618178850604141,9.5,2.0,4.716193649404191,180.2775637731994,0.008754463501997213,3.423728938430595e-05,0.17243739528429727,5.194497684158916,3046.867186605669,0.507140669716523,15.139999999999873,-2651.650429449553,1.0,137.10834401223957,9.5,10.389999999999873,0.34999999999999987,0.6500000000000001,26.39491869066835,1185.4356740365326,0,1.807690392082186,2.721858612601954,3.3055726268272876,8.582309607917686,7.6681413873979185,7.084427373172585,537.08,856.42,1095.3,210.69,609.57,1110.6,747.77,1465.99,2205.8999999999996,537.08,319.3399999999999,238.88,210.69,398.88000000000005,501.02999999999986,-0.40541446339465276,-0.2519571616458945,0.8932080307560875,0.25609205776173233,0.28175775973895717,0.5553730054857844,0.6771499236393613,0.9711010124453224,0.2192705027984908,115.58715335324611,115.58715335324611,115.58715335324611
Well_no_51,1775.0,975.0,3061.550000000001,0.12287562429053045,115.30494502594013,7345387.776787554,1.8084481076968413,4185.388389010817,30.633616877957206,1653.6257048567204,5.411775923830283,9.5,1.9,4.6477436665922545,430.1162633521315,0.0049201046715766205,7.724944437571435e-06,0.1361048920490549,6.064055552030229,3057.845836628062,0.4227081685968642,5.849999999999909,-6363.961030678926,1.0,115.30494502594006,9.5,1.099999999999909,0.20000000000000004,0.8499999999999999,19.014493524442784,2000.0,0,0.6028943369123242,0.9631232734305218,1.2305279897715267,0.49710566308758486,0.1368767265693872,-0.13052798977161761,172.34,278.89,365.32,486.24,1076.6,1717.5,658.58,1355.4899999999998,2082.82,172.34,106.54999999999998,86.43,486.24,590.3599999999999,640.9000000000001,-0.3817453870256471,-0.18883153449084916,0.21413293846660061,0.08560878108272953,0.7383157702936621,0.8471108177526511,0.881168108011494,0.14735571395924016,0.04020405541413756,45.34107700967296,45.34107700967296,45.34107700967296
Well_no_52,5125.0,9225.0,3059.4599999999996,0.13984032393722465,110.97511121181246,7199178.90814203,2.121554027803676,3433.6664763438966,26.457830091800748,1712.0357776019894,5.582535852407471,9.5,2.65,4.667945676637421,353.55339059327366,0.007381343196826226,1.602212486553486e-05,0.16769230633276333,5.868034508142217,3052.582021311494,0.5813989344252605,7.940000000000055,1838.4776310850236,0.0,110.97511121181245,9.5,3.1900000000000546,0.8000000000000002,0.8499999999999999,18.911802760844107,2000.0,0,0.41633843306188106,0.6750660215263528,0.8753759280491051,2.7736615669381735,2.5149339784737017,2.3146240719509494,368.9,615.68,805.49,572.91,1298.8,2127.7,941.81,1914.48,2933.1899999999996,368.9,246.77999999999997,189.81000000000006,572.91,725.89,828.8999999999999,-0.33103822174030906,-0.2308533916849012,0.26702274353737937,0.14190855363760332,0.6083074080759389,0.7462859962782855,0.8136761197985688,0.22682378411068424,0.09030066738000792,87.40982124768924,87.40982124768924,87.40982124768924
Well_no_53,7875.0,6125.0,3056.379999999999,0.1250155487841899,169.62479275575896,7347042.572090881,2.135894147763092,3549.900563679386,26.82351835719148,1679.4284317472545,6.269807849876036,9.5,2.2,4.732881811135112,984.8857801796108,0.0035647929204782893,3.2140917281232513e-06,0.11923566101198532,6.892525675239783,3052.276340614008,0.4426829692995625,11.019999999999982,1590.9902576697316,0.0,169.62479275575893,9.5,6.269999999999982,0.45,0.8000000000000002,24.60996168140612,2000.0,0,1.4642062210136835,2.2202352928541673,2.723347514388684,4.805793778986298,4.0497647071458145,3.5466524856112978,343.67,540.34,679.5,242.05,621.54,1086.8,585.72,1161.88,1766.3,343.67,196.67000000000002,139.15999999999997,242.05,379.48999999999995,465.26,-0.427735909448017,-0.2924187725631771,0.5678165668250359,0.22601386070779217,0.41325206583350405,0.6586538461538459,0.7697627477581813,0.5938307406289224,0.1686908871073122,74.3483457779563,74.3483457779563,74.3483457779563
Well_no_54,3725.0,4375.0,3051.4700000000007,0.15172099999999997,192.99649901681875,7068685.35722896,2.0019607595761455,3563.3252750346956,26.341066603797895,1686.6565197558066,5.501168666294747,9.5,2.7,5.114326847408846,320.1562118716426,0.006661133105145709,1.396983480772895e-05,0.15877278472976686,5.768809038780301,3047.292899946428,0.4463550026785924,15.930000000000291,-2580.939751330899,1.0,192.99649901681872,9.5,11.180000000000291,0.8000000000000002,0.9,33.455172067478244,510.79890524968505,0,1.5124796753075074,2.2993733524099857,2.8159503154863392,9.667520324692784,8.880626647590304,8.364049684513951,1110.8,1719.1,2124.8,349.02,1166.6,2315.6,1459.82,2885.7,4440.4,1110.8,608.3,405.7000000000003,349.02,817.5799999999999,1149.0,-0.4523766654663306,-0.33305934571757306,1.3425018623574578,0.4053670588810882,0.23908427066350646,0.5733862597132998,0.7390493342767092,1.3982600700666705,0.2889205518218084,157.17467510886013,157.17467510886013,157.17467510886013
Well_no_55,7175.0,7625.0,3058.309999999999,0.13372499999999998,137.72617338392087,7277807.250178749,2.065932705551539,3685.391155758864,26.750338905096566,1690.99051545,5.952410144200003,9.5,2.4,4.464897217228477,474.3416490252568,0.006647905890783885,1.1426090430950418e-05,0.16236574357703487,6.161927840593279,3053.5133629663555,0.4773318516821746,9.090000000000146,2156.6756826189694,0.0,137.7261733839209,9.5,4.3400000000001455,0.55,0.8499999999999999,22.35114998858222,500.4175672817826,0,1.158602484712763,1.774811307375178,2.195455811929255,3.1813975152873826,2.5651886926249676,2.1445441880708906,449.5,679.85,835.5,470.55,1184.4,2037.2,920.05,1864.25,2872.7,449.5,230.35000000000002,155.64999999999998,470.55,713.8500000000001,852.8,-0.4875417130144605,-0.3242891252441938,0.5170545106789929,0.19464873572879426,0.5114395956741482,0.7560368565981784,0.845654221825574,0.4782524915803931,0.11853570952960275,99.47258893456022,99.47258893456022,99.47258893456022
