Well_ID,X,Y,Depth,Porosity,Perm,AI,Density,Comp_vel,E,Vs,G,layer,lith_id,Log_perm,mindist,avg_inv_dist,avg_sq_inv_dist,avg_sqrt_inv_dist,log_mindist,Top_depth,interval,distance to woc,distance to fault,fault indicator,Avg_perm,thickness,bottom to woc,sand prp.,sandshaly prp.,k/log_mindist,area_poly,woc rise 0,woc rise 1,woc rise 2,woc rise 3,bottom to woc 1,bottom to woc 2,bottom to woc 3
Well_no_47,2575.0,6925.0,3055.169999999999,0.12488806025304129,66.45193985799408,7303900.211046194,2.087121662798251,3526.5248247419468,26.601755081041027,1705.2977641970356,6.1172771645,9.5,2.0,3.8633650042776075,531.5072906367325,0.005364466982496265,7.591014414831936e-06,0.14557324697152046,6.275716914784314,3050.8216316753187,0.4549184162340225,12.230000000000018,-1590.9902576697316,1.0,66.45193985799408,9.5,7.480000000000018,0.5,0.6999999999999997,10.588740818032564,644.1151720130667,0,0.4988673468246808,0.8005387868584619,1.0280273994897569,6.9811326531753375,6.679461213141556,6.451972600510262
Well_no_48,6275.0,6725.0,3054.0199999999986,0.14036723116766786,175.8494467025215,7218775.121169929,2.217020680777032,3228.8830128112895,24.346799257999997,1683.3386756777677,6.021003408689269,9.5,2.45,5.055398483096612,353.55339059327366,0.006919471417854499,1.358372867005706e-05,0.1639550308550494,5.868034508142217,3049.0941835622502,0.48379082188751,13.38000000000011,883.8834764831843,0.0,175.84944670252156,9.5,8.63000000000011,0.6500000000000001,0.8000000000000002,29.967350474596014,496.4293093415201,0,1.4293817534378674,2.1634646677198743,2.6471562279779977,7.200618246562241,6.466535332280235,5.982843772022111
Well_no_49,2175.0,5575.0,3054.7699999999986,0.10434995378013183,63.09451966530619,7495053.585705988,1.8854539384628246,4048.659731775165,30.52353382224797,1636.0436763781574,5.284995767020947,9.5,1.6,4.0750455762302495,390.5124837953327,0.006111712365011109,1.0762928238794493e-05,0.1538092932083382,5.9674599375148025,3051.196223727201,0.4161888136399966,12.63000000000011,-2828.4271247461893,1.0,63.09451966530619,9.5,7.880000000000109,0.10000000000000002,0.6999999999999997,10.573094805154645,724.125026728049,0,0.6535648341117739,1.0337714644317186,1.310422476329532,7.2264351658883355,6.8462285355683905,6.569577523670577
Well_no_50,4375.0,3625.0,3052.260000000001,0.11840695143470444,137.10834401223957,7379287.222219084,2.29621389116486,3255.138802242959,24.169276588154567,1662.4116336179054,6.618178850604141,9.5,2.0,4.716193649404191,180.2775637731994,0.008754463501997213,3.423728938430595e-05,0.17243739528429727,5.194497684158916,3046.867186605669,0.507140669716523,15.139999999999873,-2651.650429449553,1.0,137.10834401223957,9.5,10.389999999999873,0.34999999999999987,0.6500000000000001,26.39491869066835,1185.4356740365326,0,1.807690392082186,2.721858612601954,3.3055726268272876,8.582309607917686,7.6681413873979185,7.084427373172585
Well_no_51,1775.0,975.0,3061.550000000001,0.12287562429053045,115.30494502594013,7345387.776787554,1.8084481076968413,4185.388389010817,30.633616877957206,1653.6257048567204,5.411775923830283,9.5,1.9,4.6477436665922545,430.1162633521315,0.0049201046715766205,7.724944437571435e-06,0.1361048920490549,6.064055552030229,3057.845836628062,0.4227081685968642,5.849999999999909,-6363.961030678926,1.0,115.30494502594006,9.5,1.099999999999909,0.20000000000000004,0.8499999999999999,19.014493524442784,2000.0,0,0.6028943369123242,0.9631232734305218,1.2305279897715267,0.49710566308758486,0.1368767265693872,-0.13052798977161761
Well_no_52,5125.0,9225.0,3059.4599999999996,0.13984032393722465,110.97511121181246,7199178.90814203,2.121554027803676,3433.6664763438966,26.457830091800748,1712.0357776019894,5.582535852407471,9.5,2.65,4.667945676637421,353.55339059327366,0.007381343196826226,1.602212486553486e-05,0.16769230633276333,5.868034508142217,3052.582021311494,0.5813989344252605,7.940000000000055,1838.4776310850236,0.0,110.97511121181245,9.5,3.1900000000000546,0.8000000000000002,0.8499999999999999,18.911802760844107,2000.0,0,0.41633843306188106,0.6750660215263528,0.8753759280491051,2.7736615669381735,2.5149339784737017,2.3146240719509494
Well_no_53,7875.0,6125.0,3056.379999999999,0.1250155487841899,169.62479275575896,7347042.572090881,2.135894147763092,3549.900563679386,26.82351835719148,1679.4284317472545,6.269807849876036,9.5,2.2,4.732881811135112,984.8857801796108,0.0035647929204782893,3.2140917281232513e-06,0.11923566101198532,6.892525675239783,3052.276340614008,0.4426829692995625,11.019999999999982,1590.9902576697316,0.0,169.62479275575893,9.5,6.269999999999982,0.45,0.8000000000000002,24.60996168140612,2000.0,0,1.4642062210136835,2.2202352928541673,2.723347514388684,4.805793778986298,4.0497647071458145,3.5466524856112978
Well_no_54,3725.0,4375.0,3051.4700000000007,0.15172099999999997,192.99649901681875,7068685.35722896,2.0019607595761455,3563.3252750346956,26.341066603797895,1686.6565197558066,5.501168666294747,9.5,2.7,5.114326847408846,320.1562118716426,0.006661133105145709,1.396983480772895e-05,0.15877278472976686,5.768809038780301,3047.292899946428,0.4463550026785924,15.930000000000291,-2580.939751330899,1.0,192.99649901681872,9.5,11.180000000000291,0.8000000000000002,0.9,33.455172067478244,510.79890524968505,0,1.5124796753075074,2.2993733524099857,2.8159503154863392,9.667520324692784,8.880626647590304,8.364049684513951
Well_no_55,7175.0,7625.0,3058.309999999999,0.13372499999999998,137.72617338392087,7277807.250178749,2.065932705551539,3685.391155758864,26.750338905096566,1690.99051545,5.952410144200003,9.5,2.4,4.464897217228477,474.3416490252568,0.006647905890783885,1.1426090430950418e-05,0.16236574357703487,6.161927840593279,3053.5133629663555,0.4773318516821746,9.090000000000146,2156.6756826189694,0.0,137.7261733839209,9.5,4.3400000000001455,0.55,0.8499999999999999,22.35114998858222,500.4175672817826,0,1.158602484712763,1.774811307375178,2.195455811929255,3.1813975152873826,2.5651886926249676,2.1445441880708906
Well_no_56,4925.0,8525.0,3057.919999999999,0.11517841171319838,97.2125259387794,7430944.938088951,2.261918619400061,3367.8833084771018,24.98770340379253,1672.964908057954,6.339690693804323,9.5,1.95,4.5369378649954495,430.1162633521315,0.006313899138594248,1.0724708743576671e-05,0.15757030069116165,6.064055552030229,3050.9175207419453,0.5876239629027851,9.480000000000018,1202.0815280171305,0.0,97.21252593877942,9.5,4.730000000000018,0.34999999999999987,0.5999999999999999,16.030942511110883,522.6142443317473,0,0.5451783793790055,0.8665663905911752,1.105460758220528,4.184821620621013,3.863433609408843,3.62453924177949
Well_no_57,5775.0,5125.0,3050.879999999999,0.13664858929520765,114.60614468191241,7296925.292619173,2.1733411563400162,3491.3120867557327,25.561237304500004,1692.6212571276424,5.9444969292041865,9.5,2.55,4.691766908914017,380.78865529319523,0.005750329722282412,1.016324998708422e-05,0.14800901159069774,5.942244510701356,3045.865298835941,0.4882350582028948,16.519999999999982,-601.0407640085652,1.0,114.60614468191243,9.5,11.769999999999982,0.6999999999999997,0.8499999999999999,19.286676015353926,1822.343579656005,0,1.7837530426094321,2.681933240777281,3.255992498560807,9.98624695739055,9.0880667592227,8.514007501439174
Well_no_58,6025.0,6975.0,3054.2200000000007,0.1547251698796891,224.0556039086207,7071936.4531118,1.946625033066605,3702.940483882343,26.218177703370213,1638.423988751679,5.190385682657324,9.5,2.7,5.291555566015477,353.55339059327366,0.007529162242446456,1.6299480396787906e-05,0.1701562684787224,5.868034508142217,3049.1346153602717,0.49176923198640454,13.180000000000291,883.8834764831843,0.0,224.0556039086206,9.5,8.430000000000291,0.8000000000000002,0.9,38.18239371253378,372.32752944351734,0,1.2807706647555956,1.9472572483321646,2.3912870066425365,7.149229335244695,6.482742751668127,6.038712993357755
Well_no_59,2925.0,3325.0,3054.629999999999,0.12835284943225894,111.0058741835644,7278630.134502009,1.9535384076567825,3858.155329460763,27.475938889715003,1688.1613506573162,5.304348531642723,9.5,2.15,4.4943834894402785,559.0169943749477,0.005624652836493803,8.3890943572569e-06,0.14882965491591105,6.3261798740792985,3050.1322596820614,0.46238701589691117,12.769999999999982,-3889.087296526011,1.0,111.0058741835644,9.5,8.019999999999982,0.55,0.8000000000000002,17.547062586442827,584.2315565886795,0,1.2308694939096718,1.8893350029554516,2.332423653029076,6.78913050609031,6.13066499704453,5.687576346970905
Well_no_60,3125.0,6325.0,3052.800000000001,0.11474829092055279,123.48009925594275,7439659.182863375,1.9901891333315327,3811.9750565203744,28.416215968260275,1674.5683564355954,5.636273611414484,9.5,1.75,4.534731187795128,427.2001872658765,0.006217288865748254,1.0521278891760837e-05,0.1561355866803656,6.057252726002344,3049.2761836203786,0.41369081898108107,14.599999999999909,-1626.3455967290586,1.0,123.48009925594275,9.5,9.849999999999909,0.45,0.5999999999999999,20.38549567626131,507.61314935598523,0,0.7237061672336599,1.133590854213257,1.4264914256957513,9.12629383276625,8.716409145786653,8.423508574304158
Well_no_61,3925.0,4625.0,3050.940000000001,0.158589755960331,182.41027653937792,7083301.066900002,2.068416661563913,3547.2604185119153,25.725659380310844,1649.2027933566121,5.937423525557796,9.5,2.8,4.9857320846885855,320.1562118716426,0.006823215944807214,1.447449084540663e-05,0.16075431503101548,5.768809038780301,3046.8355193022167,0.44272403488910184,16.460000000000036,-2262.7416997969513,1.0,182.41027653937783,9.5,11.710000000000036,0.9,0.9,31.62009269385435,454.60279476346074,0,1.4665333188431788,2.2273768482238,2.7267518407385056,10.243466681156857,9.482623151776236,8.983248159261532
Well_no_62,1375.0,2775.0,3059.75,0.14658983647682428,122.05856423119978,7184872.494626842,1.8576636967911242,3891.3771699138283,28.2115580025473,1671.6144940223305,5.0289520659784985,9.5,2.55,4.702479863585144,632.4555320336761,0.005037376314442661,6.498489382937457e-06,0.14153635969881734,6.449609913045063,3054.3455703864915,0.5077214806753545,7.650000000000091,-5374.011537017762,1.0,122.05856423119981,9.5,2.900000000000091,0.6500000000000001,0.9499999999999996,18.92495296255401,2000.0,0,0.7674865722743349,1.2165286358134013,1.541115475458302,2.132513427725756,1.6834713641866896,1.3588845245417889
Well_no_63,5525.0,8125.0,3057.0299999999993,0.13286148099777972,85.80719838337889,7292847.468091208,2.253900526443147,3361.3307814434593,24.653856414153555,1664.3123799944374,6.196843829566623,9.5,2.25,4.358531744352642,721.1102550927976,0.005176844503370668,6.729577405104193e-06,0.1438208991771527,6.580792045278803,3050.9740097256213,0.5402995137189919,10.36999999999989,1343.5028842544405,0.0,85.80719838337887,9.5,5.619999999999891,0.45,0.8000000000000002,13.039038126867833,674.8868323096484,0,0.7424450826164833,1.1583290973826008,1.4546540729224962,4.877554917383407,4.46167090261729,4.165345927077395
Well_no_64,2775.0,8825.0,3059.330000000001,0.13014470316575305,65.2192530359973,7363314.192350002,1.974144653692525,3721.2212644237925,28.624922345143762,1676.6774729999997,5.190719127111586,9.5,2.15,4.104851864922763,400.0,0.0059126975015371015,1.0340660815789959e-05,0.1505192823039637,5.991464547107982,3050.807847536584,0.6636076231707875,8.070000000000164,-106.0660171779821,1.0,65.21925303599731,9.5,3.3200000000001637,0.45,0.8499999999999999,10.885360753319985,697.9797174759731,0,0.2698407580477362,0.4564905891567006,0.6114248894586976,3.0501592419524277,2.863509410843463,2.7085751105414664
Well_no_65,2225.0,6525.0,3055.4700000000007,0.11679287136589209,86.56442424993541,7426201.434143734,1.875635048780569,4126.65521588589,29.826425372500005,1683.8659686094961,5.437722565101436,9.5,1.9,4.27406407861221,531.5072906367325,0.005414131279854906,7.77248548497058e-06,0.14610610180886063,6.275716914784314,3051.4580132422616,0.43809933788695615,11.930000000000291,-2121.3203435596433,1.0,86.56442424993541,9.5,7.180000000000291,0.29999999999999993,0.8000000000000002,13.793551465969921,1219.7178445722834,0,0.5031809792968658,0.8080024876888132,1.0378038418659399,6.676819020703425,6.371997512311478,6.142196158134351
Well_no_66,2975.0,5375.0,3052.300000000001,0.12313239914078059,105.41593032159179,7358976.129488108,1.8928925384381858,3972.8110357126016,28.665947584365817,1659.222383464139,5.519152491070583,9.5,1.95,4.4953726848529065,514.78150704935,0.006202021901745914,1.0059392227185587e-05,0.15658953854987165,6.243742552484179,3049.1183525699375,0.39658237150317743,15.099999999999909,-2404.163056034261,1.0,105.41593032159179,9.5,10.349999999999909,0.45,0.75,16.88345242224157,436.45810671626776,0,0.907798078493476,1.4081122452543182,1.7559612138967757,9.442201921506433,8.94188775474559,8.594038786103134
Well_no_67,4375.0,7925.0,3055.879999999999,0.12070404690370815,88.58029955149496,7327870.812447287,2.229157520871931,3549.823338349534,25.641207708799744,1652.203006490757,6.380111701917809,9.5,2.1,4.206609772745567,335.4101966249684,0.006495885184353374,1.3013175126904976e-05,0.15726104847920122,5.815354250313306,3049.514649817965,0.5557675091018155,11.519999999999982,388.9087296526012,1.0,88.58029955149499,9.5,6.769999999999982,0.4000000000000001,0.6999999999999997,15.232141626921981,528.762112233758,0,0.6058646503557635,0.9565382902617058,1.2130503732172453,6.164135349644218,5.813461709738276,5.556949626782736
Well_no_68,5225.0,4425.0,3050.86,0.11576994901121992,105.24870984602293,7369151.976042782,2.28148433505,3438.5531168952593,25.236173974402703,1707.1355484498229,6.369784581388414,9.5,2.05,4.225785645866977,353.55339059327366,0.006228477846892692,1.1976985783994553e-05,0.15377057561850785,5.868034508142217,3045.503636403999,0.5053181798000651,16.539999999999964,-1484.9242404917497,1.0,105.24870984602289,9.5,11.789999999999964,0.34999999999999987,0.6999999999999997,17.935939146231085,2000.0,0,1.7758705160618713,2.669724570622527,3.240736127704956,10.014129483938092,9.120275429377436,8.549263872295008
Well_no_69,3375.0,775.0,3059.64,0.12391904780281544,86.0860084288257,7400188.5833400395,1.9103321215932536,4002.2915137528157,29.39385313898935,1676.5397642847201,5.3157913912392045,9.5,1.95,4.265776621321065,694.6221994724906,0.004035968395389685,4.4383913859488126e-06,0.12564662218956582,6.543368099880593,3056.4640115419616,0.3962994229018705,7.760000000000218,-5374.011537017762,1.0,86.08600842882566,9.5,3.0100000000002183,0.34999999999999987,0.8000000000000002,13.156222776217756,2000.0,0,0.7081397503251329,1.1160753902769396,1.4107928072501967,2.3018602496750855,1.8939246097232787,1.5992071927500215
Well_no_70,3575.0,9775.0,3060.300000000001,0.13284158179524597,123.29878388852542,7298872.98999807,2.291797700572541,3264.456956734152,24.82127472425182,1681.8220669248099,6.736706435331223,9.5,2.35,4.553024600209224,403.11288741492734,0.004948674115183849,8.185666149567162e-06,0.1358447737586605,5.9992166403759635,3050.7300034568198,0.7159998271589529,7.099999999999909,1131.3708498984756,0.0,123.29878388852542,9.5,2.349999999999909,0.6500000000000001,0.6999999999999997,20.552480645339465,319.26156658267973,0,0.23002128550861486,0.3956441188875554,0.5366300402714859,2.1199787144912943,1.9543558811123536,1.8133699597284232
Well_no_71,6975.0,6525.0,3055.0400000000004,0.1416192888832392,165.33584637729896,7219434.11834239,2.074350172279325,3633.698255960593,26.66674812492023,1656.2191284444311,5.689011359796785,9.5,2.45,4.98655490546693,728.0109889280519,0.005101963464739721,6.542564210251508e-06,0.14275868815388443,6.590316142764152,3050.4241481031618,0.46829259484197794,12.360000000000127,1237.4368670764586,0.0,165.33584637729894,9.5,7.610000000000127,0.5999999999999999,0.8499999999999999,25.087695763856452,678.1158653438091,0,1.5515570529413132,2.3410832741767846,2.859256239801899,6.058442947058814,5.268916725823343,4.750743760198228
Well_no_72,3825.0,2625.0,3055.11,0.1126240518761166,58.17283138468808,7455476.264464825,1.9550763823651245,3901.345177320203,29.101970907942796,1684.591084903738,5.719905175691478,9.5,1.6,3.95679934844037,570.0877125495688,0.005356016971065716,7.691291074858269e-06,0.14501569326624816,6.345790230655937,3049.6751919943613,0.5092404002820103,12.289999999999964,-3747.6659402887017,1.0,58.172831384688074,9.5,7.539999999999964,0.14999999999999997,0.6999999999999997,9.167153226033289,786.1917979882136,0,1.3294312680145928,2.026474173928306,2.489225192695618,6.21056873198537,5.513525826071658,5.050774807304346
Well_no_73,7975.0,7525.0,3059.89,0.1297525,101.06721356034677,7332723.832567228,1.9862433569611189,3734.7027367371034,27.869548134001633,1637.9478525315044,5.119217463674482,9.5,2.15,4.077327600039633,602.0797289396147,0.005520738929991429,7.731944613437813e-06,0.14834290815748605,6.400389876638431,3055.047076020013,0.47964619899930766,7.510000000000218,2651.650429449553,0.0,101.06721356034677,9.5,2.7600000000002183,0.45,0.8499999999999999,15.790790171899426,1624.4316304095685,0,1.0591731682165915,1.6324925323830077,2.0295787216654833,1.7008268317836268,1.1275074676172105,0.730421278334735
