Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg/s-m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa",layer,lith_id
Well_no_17,5725,6275,3053.25,0.15218131781997377,120.30413749823586,7478997.582,Sandstone,2.38993857,3371.2777229999997,20.51742753,1647.1126179999999,4.521402536,12,3
Well_no_17,5725,6275,3053.75,0.14692,120.30413749823586,7072603.392000001,Sandstone,2.380978136,2841.26653,19.77923415,1678.070179026826,5.23890398,13,3
Well_no_17,5725,6275,3054.25,0.06722,35.26676728899739,7973843.449,Sandy shale,3.2116819480000003,2525.540056,18.36267974,1582.438952,7.458774111,14,1
Well_no_17,5725,6275,3054.75,0.13069505797800657,66.5857170824818,7294329.676,Shaly sandstone,2.154613827,3560.0156520000005,27.00486672,1809.776606,5.601012486,15,2
Well_no_17,5725,6275,3055.25,0.13610999999999998,66.5857170824818,7307741.971,Shaly sandstone,2.206670374,3479.0441822003745,26.32970286,1683.086995,5.55807616,16,2
Well_no_17,5725,6275,3055.75,0.13151,66.5857170824818,7506108.33,Shaly sandstone,2.156724306,3297.318045,26.81555575,1677.537657,6.714508361,17,2
Well_no_17,5725,6275,3056.25,0.14425,130.8470282,7070765.1620000005,Sandstone,2.374273444,3081.23174085505,22.08128199,1616.96859,5.991732949,18,3
Well_no_17,5725,6275,3056.75,0.08457,35.26676728899739,7566126.135,Sandy shale,2.779497557,2447.330527,18.976841043890676,1497.57331,8.724039368,19,1
Well_no_18,2625,2375,3052.56,0.10038,32.8230649174234,7296147.696,Shaly sandstone,2.095135951,3325.001519,25.253366944551168,1735.227296,5.371835028,0,2
Well_no_18,2625,2375,3053.06,0.1016,32.8230649174234,7523674.532000001,Shaly sandstone,1.72344222,4713.345731,33.35726831731138,1537.147151,5.211705698,1,2
Well_no_18,2625,2375,3053.56,0.06352000000000001,35.45611881961143,7906553.551,Shale,1.421943213,5700.565378,43.16115324,1518.721101,4.508161848,2,0
Well_no_18,2625,2375,3054.06,0.05967000000000001,35.45611881961143,7770719.489,Shale,1.690569661442785,4439.078021,36.50822678,1771.195553,5.523265353999999,3,0
Well_no_18,2625,2375,3054.56,0.056589999999999994,35.45611881961143,7930178.453,Shale,2.0223200462563224,3671.921629,27.250894465008493,1630.844869,5.508517443,4,0
Well_no_18,2625,2375,3055.06,0.05869,35.45611881961143,7863901.917,Shale,1.523000476,5291.974061,40.42652018,1669.9141056426574,4.511427980870613,5,0
Well_no_18,2625,2375,3055.56,0.13462000000000002,32.8230649174234,7312414.801,Shaly sandstone,1.7784220268796374,4012.9635780000003,29.683073349990348,1612.178718,4.348200155,6,2
Well_no_18,2625,2375,3056.06,0.13542,32.8230649174234,7180397.844,Shaly sandstone,1.892910244,4064.5695939999996,24.85524777,1596.681212,5.454219977,7,2
Well_no_18,2625,2375,3056.56,0.13813,32.8230649174234,7245138.131,Shaly sandstone,1.5429441959999999,4744.430297999999,34.74377249,1648.639914,3.766067848,8,2
Well_no_18,2625,2375,3057.06,0.13555,32.8230649174234,7274198.458,Shaly sandstone,1.937214695,3985.83024,28.61549973,1698.186818,5.867892885,9,2
Well_no_18,2625,2375,3057.56,0.13672,122.83464337809806,7226987.1984875295,Sandstone,1.87446961,3969.3886549999997,27.43523619,1800.146269,4.690333908,10,3
Well_no_18,2625,2375,3058.06,0.14318,122.83464337809806,7199487.8,Sandstone,1.903508755,3549.3229509999996,27.00052125890576,1765.8181399999999,5.271915107982301,11,3
Well_no_18,2625,2375,3058.56,0.1436,122.83464337809806,7237524.59,Sandstone,1.65803931,4644.153921,33.27236287,1663.804387,4.757943970045901,12,3
Well_no_18,2625,2375,3059.06,0.11904288405521389,32.8230649174234,7266368.158,Shaly sandstone,1.766283707,4023.9174624658685,29.01732788,1547.018953,3.84032645,13,2
Well_no_18,2625,2375,3059.56,0.14723,122.83464337809806,7122498.039,Sandstone,2.079466975,3570.6639689999997,26.49513374564905,1721.4181989999997,5.363732953,14,3
Well_no_18,2625,2375,3060.06,0.15718,122.83464337809806,7183879.112000001,Sandstone,2.12363337,3723.716344,24.638227,1733.104625,3.6316932389999996,15,3
Well_no_18,2625,2375,3060.56,0.150719768170499,122.83464337809806,7140280.681696341,Sandstone,2.350962729,2882.0850465314843,18.03588609,1622.3994380000001,6.743497082,16,3
Well_no_18,2625,2375,3061.06,0.061779999999999995,17.69299815,7837893.64107742,Shale,1.641581393,4471.56065,38.82650074,1776.9923850000002,5.723807216,17,0
Well_no_18,2625,2375,3061.56,0.06337999999999999,35.45611881961143,7776945.261,Shale,1.566937403,4451.318964,32.51900313666718,1533.499179,3.442503187,18,0
Well_no_18,2625,2375,3062.06,0.12240999999999999,32.8230649174234,7639115.384,Shaly sandstone,2.108882801,3578.549108119443,26.502979626811495,1581.463215,5.364224548,19,2
Well_no_19,3475,6925,3048.66,0.11895,35.05117510134607,7516042.727999999,Shaly sandstone,1.718347991,4597.828564732496,37.66971053,1672.2241277621683,5.496413456,0,2
Well_no_19,3475,6925,3049.16,0.12293,35.05117510134607,7379745.370820633,Shaly sandstone,1.83043903,3475.74271,26.970046506203644,1639.9455380000002,5.124760516,1,2
Well_no_19,3475,6925,3049.66,0.1233,35.05117510134607,7365194.799,Shaly sandstone,2.175557995,3697.6372979999996,25.41434474,1595.3038179999999,6.0592372679999995,2,2
Well_no_19,3475,6925,3050.16,0.12714,35.05117510134607,7489333.475,Shaly sandstone,1.935441706,3761.491002,29.55555983,1696.964634,5.149964354,3,2
Well_no_19,3475,6925,3050.66,0.1356,35.05117510134607,6975168.422,Shaly sandstone,1.724185836,4572.1401049999995,31.59822956,1615.333858,3.33441507,4,2
Well_no_19,3475,6925,3051.16,0.1580492312478985,178.65277278197996,7398061.857000001,Sandstone,1.960539918,3643.278841,27.64753692,1749.668652,6.589768795,5,3
Well_no_19,3475,6925,3051.66,0.06112000000000001,69.04074271627773,7803739.681,Shale,1.7402008580000001,4587.356218999999,33.31795412,1798.2541760000001,4.764512921000001,6,0
Well_no_19,3475,6925,3052.16,0.13285,35.05117510134607,7424619.552999999,Shaly sandstone,2.16104511,3553.6812130000003,27.18690434,1712.905091,6.712405624,7,2
Well_no_19,3475,6925,3052.66,0.13621,35.05117510134607,7439063.867000001,Shaly sandstone,1.590015027,4819.751222999999,33.92970108,1756.2536910000001,5.441511555,8,2
Well_no_19,3475,6925,3053.16,0.14565999999999998,133.2952821,7350207.207,Sandstone,2.3015876140000002,2987.117012,19.83406047,1655.685565,6.566268106,9,3
Well_no_19,3475,6925,3053.66,0.1580492312478985,178.65277278197996,7243012.094,Sandstone,2.0890682480000002,3366.171746,25.55855332390056,1752.760185,6.472628482,10,3
Well_no_19,3475,6925,3054.16,0.15413,178.65277278197996,7062230.154,Sandstone,2.390427809,3204.433025,21.3213517,1685.73172,5.570539532000001,11,3
Well_no_19,3475,6925,3054.66,0.1580492312478985,178.65277278197996,6887114.052999999,Sandstone,2.171575261,3182.457648,24.387988969435163,1826.4623550000001,7.061067314,12,3
Well_no_19,3475,6925,3055.16,0.15365,178.65277278197996,7116748.660729866,Sandstone,1.702180731,4295.443343,30.48265212,1718.8787989999998,2.619957669,13,3
Well_no_19,3475,6925,3055.66,0.16080999999999998,178.65277278197996,7134523.305,Sandstone,1.601572781,3918.177197,32.84551566,1653.096323,4.4635918747514545,14,3
Well_no_19,3475,6925,3056.16,0.16019,178.65277278197996,7159332.152000001,Sandstone,1.957990312,3325.636344,24.08330861,1684.819924,5.33545534,15,3
Well_no_19,3475,6925,3056.66,0.16391,196.2942286,6913602.411,Sandstone,2.0172486469999997,3450.228392,26.00953685091741,1676.043480866084,3.5231750219999998,16,3
Well_no_19,3475,6925,3057.16,0.06384,69.04074271627773,7802904.39,Shale,1.614712705,5131.049582,35.56306844,1627.252531,4.521382565,17,0
Well_no_19,3475,6925,3057.66,0.06977,69.04074271627773,7726077.659,Shale,1.971044335,4491.051606,31.28988225,1621.054049,6.328691853,18,0
Well_no_19,3475,6925,3058.16,0.11489,35.05117510134607,7299130.66,Shaly sandstone,1.6330966930000002,4107.273935,34.06312181,1547.438203,5.520104101,19,2
Well_no_20,1175,2175,3056.58,0.12038,84.52497256861668,7230661.277000001,Shaly sandstone,2.2029148999999997,3014.4863800000003,23.42512053,1642.3210550000001,5.769000473999999,0,2
Well_no_20,1175,2175,3057.08,0.1216,84.52497256861668,7389187.066087144,Shaly sandstone,1.966841425,3941.8062203811437,29.86550657,1495.617722,7.39058967,1,2
Well_no_20,1175,2175,3057.58,0.13072999999999999,84.52497256861668,7396754.634,Shaly sandstone,2.111694247,3601.837738,29.63786856,1675.5388176595918,6.798945832999999,2,2
Well_no_20,1175,2175,3058.08,0.05704,61.355487196076226,7866114.285,Shale,1.2928237169223158,4884.3614130000005,37.49437906,1682.7563109999999,2.9396065019999997,3,0
Well_no_20,1175,2175,3058.58,0.05384,41.46233692,7966136.352000001,Shale,1.4464974542144335,5314.708958,35.47658971,1603.598761,5.4067063079999995,4,0
Well_no_20,1175,2175,3059.08,0.12771970523040094,84.52497256861668,7461117.106000001,Shaly sandstone,2.151303421,3863.4929030000003,26.38412737,1680.393182,8.518508877999999,5,2
Well_no_20,1175,2175,3059.58,0.12796,84.52497256861668,7402401.967999999,Shaly sandstone,2.039039182,3671.748870311275,27.060083678762908,1788.383405,5.018118233,6,2
Well_no_20,1175,2175,3060.08,0.13781,84.52497256861668,7037706.959,Shaly sandstone,2.307881463,3110.026039,24.6525787,1674.172226,4.775831903,7,2
Well_no_20,1175,2175,3060.58,0.1405,84.52497256861668,7155088.274,Shaly sandstone,1.636975847,4241.385781,34.97859268,1908.2439350000002,3.468050978,8,2
Well_no_20,1175,2175,3061.08,0.13601,84.52497256861668,7089242.993,Shaly sandstone,2.228944397,2735.494109,23.72634949,1825.9471879999999,6.523949336,9,2
Well_no_20,1175,2175,3061.58,0.13634000000000002,132.29603582672533,7180813.247,Sandstone,2.161687473,3179.491301,24.61036235,1694.45828,5.432597907000001,10,3
Well_no_20,1175,2175,3062.08,0.14315999999999998,94.76472976,7025646.284,Sandstone,2.054956427,3541.7002270000003,25.36805726,1625.967241,6.1240252470000005,11,3
Well_no_20,1175,2175,3062.58,0.1415,132.29603582672533,7169644.397999999,Sandstone,1.968311317,3754.7655670000004,27.781979854662445,1702.532359,5.241263549,12,3
Well_no_20,1175,2175,3063.08,0.1378,132.29603582672533,7269329.533,Sandstone,2.433595187,3264.070408,24.39768051,1676.6630226790467,6.5534665510000005,13,3
Well_no_20,1175,2175,3063.58,0.14891,132.29603582672533,7209575.86,Sandstone,1.9386727590000001,3747.7932189999997,29.34287031,1587.997662,3.9048772389999997,14,3
Well_no_20,1175,2175,3064.08,0.15111,132.29603582672533,7161463.844,Sandstone,1.650237462,4558.055506000001,31.5275162,1823.018955,6.184758002000001,15,3
Well_no_20,1175,2175,3064.58,0.16235,132.29603582672533,7253280.022000001,Sandstone,2.180786319,3107.709525,22.27197781,1630.868113,4.8422037289999995,16,3
Well_no_20,1175,2175,3065.08,0.06081,61.355487196076226,7780432.651000001,Shale,1.4605920630000002,5001.19555,35.48520889828805,1692.947959,3.7957157999999995,17,0
Well_no_20,1175,2175,3065.58,0.06346,51.37300884,7646794.012999999,Shale,1.826395711,4294.359625,32.64369594,1814.472732,6.002683891,18,0
Well_no_20,1175,2175,3066.08,0.06481,61.355487196076226,7685055.028,Shale,1.251945056359676,5274.890037,42.04035361,1669.9708898116403,4.222874801000001,19,0
Well_no_21,7525,7125,3053.18,0.12491,86.2568293116204,7222528.569,Shaly sandstone,2.11265164,3654.020210097073,27.64550632,1668.446973,6.128101598,0,2
Well_no_21,7525,7125,3053.68,0.12753,86.2568293116204,7571177.301,Shaly sandstone,2.1759659119999997,3534.334671,26.93216409,1675.7635587172701,6.893632331,1,2
Well_no_21,7525,7125,3054.18,0.13894,86.2568293116204,7189777.058999999,Shaly sandstone,1.938387939,4126.474002,25.92201507,1571.1426689999998,6.3331151,2,2
Well_no_21,7525,7125,3054.68,0.13804,86.2568293116204,7137299.75,Shaly sandstone,2.271014369,3207.319733,22.83976001,1813.6767579999998,6.3745961289999995,3,2
Well_no_21,7525,7125,3055.18,0.14051,215.54223583308766,7385699.991,Sandstone,1.732921245,4321.1138009999995,31.47504594,1818.488195,4.430796034,4,3
Well_no_21,7525,7125,3055.68,0.14437,160.6864629,7188583.701,Sandstone,1.9318395940000002,3922.821666,28.16919948,1699.664352,4.108206324,5,3
Well_no_21,7525,7125,3056.18,0.14485,215.54223583308766,7148814.897000001,Sandstone,2.0965523999999998,2875.7354579999997,25.89052714,1594.386568,6.540113726,6,3
Well_no_21,7525,7125,3056.68,0.16007843951469738,215.54223583308766,7074944.975,Sandstone,1.613471445,4119.73028,33.2246647,1607.757988,4.941323635,7,3
Well_no_21,7525,7125,3057.18,0.15003,215.54223583308766,6741374.125,Sandstone,2.430399521,2110.88647,18.41461938,1680.5007204657786,7.210636528999999,8,3
Well_no_21,7525,7125,3057.68,0.15649000000000002,215.54223583308766,6859517.77,Sandstone,2.452182123,2973.0761,22.39354927850239,1677.631447519648,6.465079009,9,3
Well_no_21,7525,7125,3058.18,0.06974,12.78613995,7809163.808999999,Sandy shale,3.432282641,2059.0550829999997,17.350441500000002,1734.9399010000002,9.989217881,10,1
Well_no_21,7525,7125,3058.68,0.07052,39.00535513067401,7899562.937000001,Sandy shale,3.236451389,2637.0580670000004,20.955536499999997,1809.24393,7.45017927,11,1
Well_no_21,7525,7125,3059.18,0.13114,86.2568293116204,7155058.84,Shaly sandstone,2.254748022,3246.194239811327,22.95695556,1615.7626,6.035294808,12,2
Well_no_21,7525,7125,3059.68,0.13452999999999998,74.6423725,7447510.282000001,Shaly sandstone,1.8220978030000001,4203.9930079999995,30.43179649,1696.734073,5.398250032000001,13,2
Well_no_21,7525,7125,3060.18,0.14348,215.54223583308766,6909644.842,Sandstone,2.294431754,2964.9364219999998,21.09426824,1710.854493,5.743798673,14,3
Well_no_21,7525,7125,3060.68,0.14309000000000002,215.54223583308766,7369840.766,Sandstone,1.507397181,4498.235701,33.053106142100404,1664.562092,5.34334614,15,3
Well_no_21,7525,7125,3061.18,0.14793,116.4316446,7216253.051095853,Sandstone,2.403582939,3232.525188,19.08997613,1798.66695,6.428325538999999,16,3
Well_no_21,7525,7125,3061.68,0.16007843951469738,142.4500031,7054684.941000001,Sandstone,2.236959115,3122.8166969999997,21.53494302,1809.7335739999999,5.207325427,17,3
Well_no_21,7525,7125,3062.18,0.15016,215.54223583308766,7204031.2360000005,Sandstone,1.74396999,4414.113434000001,30.27769173,1653.3945199999998,5.203846783,18,3
Well_no_21,7525,7125,3062.68,0.15164,215.54223583308766,6800908.055,Sandstone,1.8324759880000001,3633.802739,27.656851081132174,1624.833427,4.294267487,19,3
Well_no_22,3425,5125,3046.56,0.14993,196.10442949999998,7041667.534,Sandstone,1.763402449,3602.1622350000002,25.03954828,1805.152855,5.61506414,0,3
Well_no_22,3425,5125,3047.06,0.15500999999999998,220.01351142698334,7180810.891,Sandstone,2.093049713000856,3682.252313344874,27.76161427,1675.2358390000002,6.299471509,1,3
Well_no_22,3425,5125,3047.56,0.15825,220.01351142698334,7034824.745,Sandstone,2.309372594,2694.141662,23.58659584,1672.515944,6.329178333,2,3
Well_no_22,3425,5125,3048.06,0.15765,176.8667709,7242387.5139999995,Sandstone,2.231918508,3568.086107,23.32065418,1593.6051539999999,5.0006587289999995,3,3
Well_no_22,3425,5125,3048.56,0.1539,220.01351142698334,7115245.478999999,Sandstone,2.581506844255955,2595.76741,22.59964522,1649.905831,7.488654402000001,4,3
Well_no_22,3425,5125,3049.06,0.15989,220.01351142698334,6782172.191000001,Sandstone,2.047517532684344,4130.013057,25.08617683,1560.148859,6.749011955,5,3
Well_no_22,3425,5125,3049.56,0.16302,220.01351142698334,7054459.739,Sandstone,1.6151936906979374,3953.549091,33.14800541,1709.3206050000001,2.9978711419999997,6,3
Well_no_22,3425,5125,3050.06,0.16414,220.01351142698334,7244111.313999999,Sandstone,2.354445136,3167.3607590750457,23.72890641,1676.984873525437,4.316164257,7,3
Well_no_22,3425,5125,3050.56,0.1671,220.01351142698334,7032919.255,Sandstone,1.9354569130000001,3255.901347,26.60994778,1676.6901155915934,6.174640372000001,8,3
Well_no_22,3425,5125,3051.06,0.1647734592270787,220.01351142698334,6974805.706,Sandstone,2.118897352,3362.2698614227893,22.86279628,1489.532594,5.597591023,9,3
Well_no_22,3425,5125,3051.56,0.17102,220.01351142698334,6926081.738,Sandstone,1.824315282,4026.802573714017,29.695933808200202,1503.267819,4.966135321,10,3
Well_no_22,3425,5125,3052.06,0.17989000000000002,306.4946856,6822154.754,Sandstone,2.308814453,2792.983643,18.74497709,1678.2308899865811,7.242586481,11,3
Well_no_22,3425,5125,3052.56,0.17728,220.01351142698334,7049401.772999999,Sandstone,1.623934253961102,4326.219045000001,31.719034917269415,1600.0124640000001,3.947884843,12,3
Well_no_22,3425,5125,3053.06,0.07127,79.51875291201867,7649915.052999999,Sandy shale,2.2315837319341467,3344.159173146601,24.19544863,1676.3965192619892,6.269261620760459,13,1
Well_no_22,3425,5125,3053.56,0.12367,70.88420741836518,7348654.837,Shaly sandstone,1.70370752,4253.339138078039,31.61914313,1700.5366329999997,4.984471066,14,2
Well_no_22,3425,5125,3054.06,0.12113,70.88420741836518,7318703.254,Shaly sandstone,1.919123234,3932.6590619999997,28.06217611,1795.5990829999998,6.407861905,15,2
Well_no_22,3425,5125,3054.56,0.13015,70.88420741836518,7426426.947000001,Shaly sandstone,2.343023542,3171.0584935453608,22.83371171,1838.579821,6.956011398999999,16,2
Well_no_22,3425,5125,3055.06,0.14032,70.88420741836518,7027159.409,Shaly sandstone,1.598926789,4120.097755,34.55933297,1674.823089,4.501548417201816,17,2
Well_no_22,3425,5125,3055.56,0.07102,58.13691884,7724340.28,Sandy shale,2.903163145,2300.838939512744,17.19657517,1651.232185,6.269487576,18,1
Well_no_22,3425,5125,3056.06,0.07091,79.51875291201867,7616202.016,Sandy shale,2.780126208,2888.110064,19.09088057,1733.7098030000002,7.436124221,19,1
Well_no_23,7475,8625,3055.91,0.14172,98.40887822,7103243.695,Sandstone,2.230526653,3558.961952,22.3220397,1477.322596,6.289836342999999,0,3
Well_no_23,7475,8625,3056.41,0.14023,114.96428332367107,7384045.304,Sandstone,2.455798957,3079.417328,26.03779695,1677.2774241563857,8.174487592,1,3
Well_no_23,7475,8625,3056.91,0.14478,114.96428332367107,7300035.22,Sandstone,2.3290509740000003,3058.965777,24.9319645,1607.964702,6.559884443550606,2,3
Well_no_23,7475,8625,3057.41,0.15392999999999998,114.96428332367107,7122710.421,Sandstone,2.159657072,3481.0697600000003,23.33586756,1536.227406,6.179029575,3,3
Well_no_23,7475,8625,3057.91,0.15474000000000002,164.0836572,7332535.977000001,Sandstone,1.7198723436698757,4360.4894767071755,33.66743007,1755.97315,5.22069087,4,3
Well_no_23,7475,8625,3058.41,0.061689999999999995,25.40367905215531,7919556.012999999,Shale,1.7650006230000002,4128.916857,34.8757523,1671.1971310000001,5.03514832739328,5,0
Well_no_23,7475,8625,3058.91,0.13749,28.100952061178717,7131684.056,Shaly sandstone,1.8872916209811796,4133.648069,29.15883927,1673.7691314277172,5.679831031,6,2
Well_no_23,7475,8625,3059.41,0.14121,28.100952061178717,7189076.992000001,Shaly sandstone,2.1634050494594885,3531.646148,21.55347578,1691.3758239999997,5.74669514,7,2
Well_no_23,7475,8625,3059.91,0.11664655244467859,28.100952061178717,7378936.7979999995,Shaly sandstone,1.541420745,4259.696983,36.30116621,1735.8990809999998,4.93790035,8,2
Well_no_23,7475,8625,3060.41,0.15091,28.100952061178717,7404436.245,Shaly sandstone,2.138107892,3657.717635,27.69350721,1574.780901,6.08567750606865,9,2
Well_no_23,7475,8625,3060.91,0.15037999999999999,87.01107325,6945584.329,Sandstone,1.7894339540000002,3731.43067,28.435538111283222,1586.249297,5.827062509,10,3
Well_no_23,7475,8625,3061.41,0.15392999999999998,85.68055385,7028278.028,Sandstone,1.878367135,3653.1270340000005,28.46912884,1743.9729379999999,5.915684947999999,11,3
Well_no_23,7475,8625,3061.91,0.1485712941060624,114.96428332367107,7086841.528,Sandstone,1.770258985,4309.6403119999995,28.43301843,1617.17195,5.46582288,12,3
Well_no_23,7475,8625,3062.41,0.1485712941060624,114.96428332367107,7271941.461,Sandstone,1.988778425,3706.0532799999996,25.07905153,1675.1922073419194,5.565244793577422,13,3
Well_no_23,7475,8625,3062.91,0.15052000000000001,114.96428332367107,7337315.124,Sandstone,1.724693934,4407.968009,31.737716369534546,1525.195135,3.39492906,14,3
Well_no_23,7475,8625,3063.41,0.15347,114.96428332367107,7120856.668,Sandstone,2.358173839,3119.6767010000003,23.9928642,1677.1435374960251,7.354914435,15,3
Well_no_23,7475,8625,3063.91,0.15475,170.98803180000002,7155910.3270000005,Sandstone,2.279742894,3298.7938719999997,25.66555615,1656.865866,6.4377921813971195,16,3
Well_no_23,7475,8625,3064.41,0.1485712941060624,114.96428332367107,7347188.647000001,Sandstone,2.287123897,3281.289988332752,23.77016054,1660.006567,7.1532730010000005,17,3
Well_no_23,7475,8625,3064.91,0.05438,34.95764415,7915869.655,Shale,1.8905408830000001,3824.462157,32.99553983,1791.738232,2.9889713810000003,18,0
Well_no_23,7475,8625,3065.41,0.05151,25.40367905215531,8249272.375,Shale,1.444518694,5459.331274673043,48.1232917,1659.905938,5.305735357,19,0
Well_no_24,4525,7625,3050.15,0.15857000000000002,132.32042292454892,7092150.352999999,Sandstone,1.737078765,3869.9768799999997,28.44753182,1696.0261100000002,4.344850775,0,3
Well_no_24,4525,7625,3050.65,0.1657,169.4828455,6832412.855,Sandstone,2.187251128,3090.411869,20.13969053,1546.50297,5.508798823999999,1,3
Well_no_24,4525,7625,3051.15,0.15387471370945185,132.32042292454892,7215077.329,Sandstone,2.292170775,2971.554317,23.11609513,1658.0859710000002,6.313756743,2,3
Well_no_24,4525,7625,3051.65,0.17101,132.32042292454892,7269394.73,Sandstone,1.961814833537626,4083.74529,28.25275519,1571.7117130000001,6.189962404,3,3
Well_no_24,4525,7625,3052.15,0.15387471370945185,132.32042292454892,6975622.496,Sandstone,2.2098845539631227,2934.761395,27.03222003,1734.687912,5.291436347,4,3
Well_no_24,4525,7625,3052.65,0.15387471370945185,265.08652209999997,7281010.058999999,Sandstone,2.205035077,3510.87212929116,26.00690054349065,1746.2985469999999,8.468004527,5,3
Well_no_24,4525,7625,3053.15,0.17479,132.32042292454892,7114848.799,Sandstone,2.061274488,3351.372566,24.80953843,1732.844816,4.85281975,6,3
Well_no_24,4525,7625,3053.65,0.0704,12.715846830057592,7865890.526000001,Sandy shale,3.2558417189999997,2470.771054,18.11962832,1851.957747,8.8295141,7,1
Well_no_24,4525,7625,3054.15,0.13458,76.76515123,7138237.624,Shaly sandstone,2.1380336680000003,3350.055017,20.07461156,1714.182155,8.247214484,8,2
Well_no_24,4525,7625,3054.65,0.12977,90.15132949,7219513.168,Shaly sandstone,1.6653046809999998,3682.847095,30.47591708,1639.329603,4.374854397,9,2
Well_no_24,4525,7625,3055.15,0.1342,90.83570689,7295763.451,Sandstone,2.286658024,3474.870786,22.51083704,1729.564872,5.356564617,10,3
Well_no_24,4525,7625,3055.65,0.14365,132.32042292454892,7195236.208,Sandstone,1.866789931,3344.8397410000002,26.299924895885006,1676.394167354036,6.392271827999999,11,3
Well_no_24,4525,7625,3056.15,0.14719000000000002,132.32042292454892,7161395.602301301,Sandstone,2.0435086719999997,3166.109952,28.8439953,1586.172172,5.334317433,12,3
Well_no_24,4525,7625,3056.65,0.06808,12.715846830057592,7718277.626,Sandy shale,2.678837675,3149.305997,22.85566224,1801.766061,7.616989467848998,13,1
Well_no_24,4525,7625,3057.15,0.0712,12.715846830057592,7573296.377,Sandy shale,2.915072054,3241.573172,19.07561309,1685.9217809999998,6.674472271,14,1
Well_no_24,4525,7625,3057.65,0.11509000000000001,54.27006566,7842050.529,Shaly sandstone,1.8277681540000001,3759.291592,32.89106868,1631.676515,6.28114495,15,2
Well_no_24,4525,7625,3058.15,0.11792000000000001,70.7718514646456,7494441.103999999,Shaly sandstone,2.268978866,3267.376679,20.67274333,1579.87416,5.009146355,16,2
Well_no_24,4525,7625,3058.65,0.1322694212444908,84.63206691,7376973.615,Shaly sandstone,1.634083717,4076.9364200000005,29.69099699,1872.493389,5.697390188,17,2
Well_no_24,4525,7625,3059.15,0.07269,12.715846830057592,7282413.246,Sandy shale,2.712007747,2889.945154,18.29694295,1777.289766,7.63447698510105,18,1
Well_no_24,4525,7625,3059.65,0.06783454492178943,12.715846830057592,7536288.829,Sandy shale,2.98187284,2643.042548,15.36254395,1678.7299876878915,8.740544629,19,1
Well_no_25,3025,1375,3054.04,0.15808,214.06231018503448,7251552.554,Sandstone,1.804265887,4211.169083,26.47251064,1637.170847,4.820274813,0,3
Well_no_25,3025,1375,3054.54,0.06863654665794085,81.56165087010224,7859357.246,Shale,1.9802804859999998,4019.806554,31.39148726,1701.6685530000002,9.072461995,1,0
Well_no_25,3025,1375,3055.04,0.056729999999999996,81.56165087010224,7625008.917,Shale,1.955073841,4033.078676184019,31.50770142,1507.055081,6.502772698999999,2,0
Well_no_25,3025,1375,3055.54,0.11049,70.93159203808007,7266201.927999999,Shaly sandstone,1.9729355866406122,4041.929878,30.47813584,1661.039591,6.461896157000001,3,2
Well_no_25,3025,1375,3056.04,0.13145124330097105,70.93159203808007,7266666.106000001,Shaly sandstone,2.199299742,3251.185262,25.59775613,1753.5586870000002,6.244669717000001,4,2
Well_no_25,3025,1375,3056.54,0.13314,57.42176697,7412531.695,Shaly sandstone,2.081987566,3355.976032,28.38345871,1570.69864,4.286562163,5,2
Well_no_25,3025,1375,3057.04,0.06261,81.56165087010224,8003284.259,Shale,1.895166167,4231.673643,32.99909692,1486.385551,6.551497942999999,6,0
Well_no_25,3025,1375,3057.54,0.11987,70.93159203808007,7386770.4050139915,Shaly sandstone,1.9803910759999999,3664.83601,31.93129956,1564.893871,4.962061439,7,2
Well_no_25,3025,1375,3058.04,0.12542,70.93159203808007,7452464.253,Shaly sandstone,1.730025642,4652.701332,32.88685345122153,1628.012378,3.9915712360000004,8,2
Well_no_25,3025,1375,3058.54,0.12176,59.2686733,7366127.74,Shaly sandstone,1.8018484685175722,4081.284989,29.87896682260167,1761.1249719999998,4.757833038,9,2
Well_no_25,3025,1375,3059.04,0.13546,70.93159203808007,7284259.334424118,Shaly sandstone,1.7756495840000002,3781.401023,30.85464413,1654.929015,3.9814515580000003,10,2
Well_no_25,3025,1375,3059.54,0.13316,70.93159203808007,7145909.52,Shaly sandstone,1.600909989,4446.580122,34.73827958,1792.2200850000002,5.734060723,11,2
Well_no_25,3025,1375,3060.04,0.1385,214.06231018503448,7310150.57,Sandstone,2.2032099819999997,3420.369858639125,25.291215215226654,1792.284277,5.431043229,12,3
Well_no_25,3025,1375,3060.54,0.05546,81.56165087010224,7833695.092999999,Shale,1.595333441,4679.018551,40.92698699,1658.342483,4.654881365000532,13,0
Well_no_25,3025,1375,3061.04,0.12375,70.93159203808007,7448981.48,Shaly sandstone,1.6871181,4792.182949,29.99701588,1850.2275949999998,5.523984491,14,2
Well_no_25,3025,1375,3061.54,0.1247,70.93159203808007,7183224.406,Shaly sandstone,2.048326295819258,3676.795267,27.00686554,1818.20879,5.699931715,15,2
Well_no_25,3025,1375,3062.04,0.12829000000000002,70.93159203808007,7101928.665,Shaly sandstone,1.590811502,4692.740427000001,32.03382996,1563.257631,4.2981811510000005,16,2
